dataset_10k_bellot_n_neighbours_1000_weights_distance_metric_fractional_p_03_adjusted_True_njobs_3_batchsize_400_device_gpu
Split,MSE,MAE,r,r2
1,39.64796325892608,4.9966831680284685,0.7347082615516769,0.5396386911975539
2,39.467029524397425,4.987245342436632,0.7351002462761475,0.5401803972770103
3,39.50252478611138,4.990597544125326,0.7346752047914547,0.5395808304439689
4,39.365972917666454,4.981024962126427,0.737172907656245,0.5432449102670704
5,39.89814483368514,5.000392164201973,0.7342110731968359,0.5387937129835887
