cv_{args.dataset}_n_components_{args.n_components}_n_neighbours_{args.n_neighbors}_weights_{args.weights}_metric_{args.metric}_p_{args.p}_adjusted_{args.unadjusted}_njobs_{args.n_jobs}_batchsize_{args.batch_size}_device_{args.device}
Split,MSE,MAE,r,r2
1,40.46452103878698,5.049117711432962,0.7281504991568856,0.5301574574253513
2,40.27972417545339,5.038556217157896,0.72855259477062,0.5307119134289252
3,40.32063393837232,5.04349491883491,0.7280792607992741,0.5300454111630573
4,40.174321125159416,5.032025152616149,0.7307043330796392,0.5338658163266994
5,40.72532653092256,5.053248167519128,0.7275501287109449,0.5292318298218254
