cv_{args.dataset}_n_components_{args.n_components}_n_neighbours_{args.n_neighbors}_weights_{args.weights}_metric_{args.metric}_p_{args.p}_adjusted_{args.unadjusted}_njobs_{args.n_jobs}_batchsize_{args.batch_size}_device_{args.device}
Split,MSE,MAE,r,r2
1,41.377116550377735,5.102546376820512,0.7208167914555934,0.5195611082162005
2,41.23526962189489,5.098060062159251,0.7208477808577457,0.519579113903314
3,41.32514310475375,5.107207547177463,0.7199642036984523,0.5183374183524467
4,41.14658809725965,5.092567872017648,0.7229269896171078,0.5225848074966924
5,41.64430040182447,5.106056480663792,0.7201746716976106,0.5186088665579813
