cv_{args.dataset}_n_components_{args.n_components}_n_neighbours_{args.n_neighbors}_weights_{args.weights}_metric_{args.metric}_p_{args.p}_adjusted_{args.unadjusted}_njobs_{args.n_jobs}_batchsize_{args.batch_size}_device_{args.device}
Split,MSE,MAE,r,r2
1,41.315978221680815,5.099186661736699,0.7213163843945137,0.5202709989319757
2,41.15440241228503,5.092070121765547,0.721477328789884,0.5205212757189921
3,41.23230031352305,5.102353038639824,0.7207185122039051,0.5194195416108753
4,41.076258458870576,5.088166562596156,0.7235115684254902,0.5234008274731445
5,41.5618913141723,5.101409248937752,0.7208239550868734,0.519561482011429
