cv_{args.dataset}_n_components_{args.n_components}_n_neighbours_{args.n_neighbors}_weights_{args.weights}_metric_{args.metric}_p_{args.p}_adjusted_{args.unadjusted}_njobs_{args.n_jobs}_batchsize_{args.batch_size}_device_{args.device}
Split,MSE,MAE,r,r2
1,39.565470784534924,4.991612888681812,0.7353972316423704,0.5405965296425973
2,39.39083358720934,4.982519434076725,0.7357513260013577,0.5410681353710382
3,39.414234692211735,4.984799414971608,0.7354193802104245,0.5406098900277145
4,39.273933483839606,4.974579238421884,0.7379299143697524,0.5443128244259425
5,39.8197666434124,4.995465410249031,0.7348696154329483,0.5396997329068065
